时间,设备ID,温度(℃),电压(V),直流加热,电源反接,成功,错误码
2026-05-25 16:06:50,1_1_0010,28,104,否,否,是,
2026-05-25 16:06:51,1_1_0008,28,104,否,否,是,
2026-05-25 16:06:56,1_1_0005,28,104,否,否,是,
2026-05-25 16:07:02,1_1_0009,28,104,否,否,是,
2026-05-25 16:07:09,1_1_0007,28,104,否,否,是,
2026-05-25 16:07:17,1_1_0003,28,104,否,否,是,
2026-05-25 16:07:26,1_1_0006,28,104,否,否,是,
2026-05-25 16:07:36,1_1_0004,28,104,否,否,是,
2026-05-25 16:07:49,1_1_0002,28,104,否,否,是,
2026-05-25 16:08:03,1_1_0001,28,104,否,否,是,
2026-05-25 16:08:35,1_1_0010,28,104,否,否,是,
2026-05-25 16:08:36,1_1_0008,28,104,否,否,是,
2026-05-25 16:08:42,1_1_0005,28,104,否,否,是,
2026-05-25 16:08:46,1_1_0009,28,104,否,否,是,
2026-05-25 16:08:53,1_1_0007,28,104,否,否,是,
2026-05-25 16:09:02,1_1_0003,28,104,否,否,是,
2026-05-25 16:09:11,1_1_0006,28,104,否,否,是,
2026-05-25 16:09:20,1_1_0004,28,104,否,否,是,
2026-05-25 16:09:39,1_1_0002,28,104,否,否,是,
2026-05-25 16:09:51,1_1_0001,28,104,否,否,是,
2026-05-25 16:10:23,1_1_0010,28,104,否,否,是,
2026-05-25 16:10:24,1_1_0008,28,104,否,否,是,
2026-05-25 16:10:28,1_1_0005,28,104,否,否,是,
2026-05-25 16:10:33,1_1_0009,28,104,否,否,是,
2026-05-25 16:10:40,1_1_0007,28,104,否,否,是,
2026-05-25 16:10:47,1_1_0003,28,104,否,否,是,
2026-05-25 16:10:56,1_1_0006,28,104,否,否,是,
2026-05-25 16:11:07,1_1_0004,28,104,否,否,是,
2026-05-25 16:11:18,1_1_0002,28,104,否,否,是,
2026-05-25 16:11:30,1_1_0001,28,104,否,否,是,
2026-05-25 16:12:03,1_1_0010,28,104,否,否,是,
2026-05-25 16:12:04,1_1_0008,28,104,否,否,是,
2026-05-25 16:12:09,1_1_0005,28,104,否,否,是,
2026-05-25 16:12:14,1_1_0009,28,104,否,否,是,
2026-05-25 16:12:19,1_1_0007,28,104,否,否,是,
2026-05-25 16:12:28,1_1_0003,28,104,否,否,是,
2026-05-25 16:12:39,1_1_0006,28,104,否,否,是,
2026-05-25 16:12:49,1_1_0004,28,104,否,否,是,
2026-05-25 16:13:00,1_1_0002,28,104,否,否,是,
2026-05-25 16:13:12,1_1_0001,28,104,否,否,是,
2026-05-25 16:13:44,1_1_0010,28,104,否,否,是,
2026-05-25 16:13:45,1_1_0008,28,104,否,否,是,
2026-05-25 16:13:52,1_1_0005,28,104,否,否,是,
2026-05-25 16:13:59,1_1_0009,28,104,否,否,是,
2026-05-25 16:14:05,1_1_0007,28,104,否,否,是,
2026-05-25 16:14:14,1_1_0003,28,104,否,否,是,
2026-05-25 16:14:23,1_1_0006,28,104,否,否,是,
2026-05-25 16:14:33,1_1_0004,28,104,否,否,是,
2026-05-25 16:14:47,1_1_0002,28,104,否,否,是,
2026-05-25 16:14:57,1_1_0001,28,104,否,否,是,
2026-05-25 16:15:30,1_1_0010,28,104,否,否,是,
2026-05-25 16:15:31,1_1_0008,28,104,否,否,是,
2026-05-25 16:15:39,1_1_0005,28,104,否,否,是,
2026-05-25 16:15:42,1_1_0009,28,104,否,否,是,
2026-05-25 16:15:46,1_1_0007,28,104,否,否,是,
2026-05-25 16:15:58,1_1_0003,28,104,否,否,是,
2026-05-25 16:16:13,1_1_0006,28,104,否,否,是,
2026-05-25 16:16:21,1_1_0004,28,104,否,否,是,
2026-05-25 16:16:38,1_1_0002,28,104,否,否,是,
2026-05-25 16:16:49,1_1_0001,28,104,否,否,是,
2026-05-25 16:17:21,1_1_0010,28,104,否,否,是,
2026-05-25 16:17:23,1_1_0008,28,104,否,否,是,
2026-05-25 16:17:28,1_1_0005,28,104,否,否,是,
2026-05-25 16:17:31,1_1_0009,28,104,否,否,是,
2026-05-25 16:17:37,1_1_0007,28,104,否,否,是,
2026-05-25 16:17:47,1_1_0003,28,104,否,否,是,
2026-05-25 16:17:56,1_1_0006,28,104,否,否,是,
2026-05-25 16:18:09,1_1_0004,28,104,否,否,是,
2026-05-25 16:18:20,1_1_0002,28,104,否,否,是,
2026-05-25 16:18:31,1_1_0001,28,104,否,否,是,
2026-05-25 16:19:03,1_1_0010,28,104,否,否,是,
2026-05-25 16:19:04,1_1_0008,28,104,否,否,是,
2026-05-25 16:19:13,1_1_0005,28,104,否,否,是,
2026-05-25 16:19:18,1_1_0009,28,104,否,否,是,
2026-05-25 16:19:26,1_1_0007,28,104,否,否,是,
2026-05-25 16:19:32,1_1_0003,28,104,否,否,是,
2026-05-25 16:19:40,1_1_0006,28,104,否,否,是,
2026-05-25 16:19:52,1_1_0004,28,104,否,否,是,
2026-05-25 16:20:04,1_1_0002,28,104,否,否,是,
2026-05-25 16:20:16,1_1_0001,28,104,否,否,是,
2026-05-25 16:20:47,1_1_0010,28,104,否,否,是,
2026-05-25 16:20:48,1_1_0008,28,104,否,否,是,
2026-05-25 16:20:54,1_1_0005,28,104,否,否,是,
2026-05-25 16:20:57,1_1_0009,28,104,否,否,是,
2026-05-25 16:21:03,1_1_0007,28,104,否,否,是,
2026-05-25 16:21:09,1_1_0003,28,104,否,否,是,
2026-05-25 16:21:17,1_1_0006,28,104,否,否,是,
2026-05-25 16:21:29,1_1_0004,28,104,否,否,是,
2026-05-25 16:21:40,1_1_0002,28,104,否,否,是,
2026-05-25 16:21:53,1_1_0001,28,104,否,否,是,
2026-05-25 16:22:25,1_1_0010,28,104,否,否,是,
2026-05-25 16:22:27,1_1_0008,28,104,否,否,是,
2026-05-25 16:22:32,1_1_0005,28,104,否,否,是,
2026-05-25 16:22:37,1_1_0009,28,104,否,否,是,
2026-05-25 16:22:43,1_1_0007,28,104,否,否,是,
2026-05-25 16:22:53,1_1_0003,28,104,否,否,是,
2026-05-25 16:23:04,1_1_0006,28,104,否,否,是,
2026-05-25 16:23:13,1_1_0004,28,104,否,否,是,
2026-05-25 16:23:27,1_1_0002,28,104,否,否,是,
2026-05-25 16:23:38,1_1_0001,28,104,否,否,是,
2026-05-25 16:24:11,1_1_0010,28,104,否,否,是,
2026-05-25 16:24:12,1_1_0008,28,104,否,否,是,
2026-05-25 16:24:17,1_1_0005,28,104,否,否,是,
2026-05-25 16:24:22,1_1_0009,28,104,否,否,是,
2026-05-25 16:24:27,1_1_0007,28,104,否,否,是,
2026-05-25 16:24:37,1_1_0003,28,104,否,否,是,
2026-05-25 16:24:46,1_1_0006,28,104,否,否,是,
2026-05-25 16:24:56,1_1_0004,28,104,否,否,是,
2026-05-25 16:25:07,1_1_0002,28,104,否,否,是,
2026-05-25 16:25:19,1_1_0001,28,104,否,否,是,
2026-05-25 16:25:51,1_1_0010,28,104,否,否,是,
2026-05-25 16:25:52,1_1_0008,28,104,否,否,是,
2026-05-25 16:25:57,1_1_0005,28,104,否,否,是,
2026-05-25 16:26:03,1_1_0009,28,104,否,否,是,
2026-05-25 16:26:10,1_1_0007,28,104,否,否,是,
2026-05-25 16:26:15,1_1_0003,28,104,否,否,是,
2026-05-25 16:26:28,1_1_0006,28,104,否,否,是,
2026-05-25 16:26:39,1_1_0004,28,104,否,否,是,
2026-05-25 16:26:52,1_1_0002,28,104,否,否,是,
2026-05-25 16:27:03,1_1_0001,28,104,否,否,是,
2026-05-25 16:27:34,1_1_0010,28,104,否,否,是,
2026-05-25 16:27:35,1_1_0008,28,104,否,否,是,
2026-05-25 16:27:41,1_1_0005,28,104,否,否,是,
2026-05-25 16:27:46,1_1_0009,28,104,否,否,是,
2026-05-25 16:27:54,1_1_0007,28,104,否,否,是,
2026-05-25 16:28:01,1_1_0003,28,104,否,否,是,
2026-05-25 16:28:10,1_1_0006,28,104,否,否,是,
2026-05-25 16:28:21,1_1_0004,28,104,否,否,是,
2026-05-25 16:28:35,1_1_0002,28,104,否,否,是,
2026-05-25 16:28:46,1_1_0001,28,104,否,否,是,
2026-05-25 16:29:18,1_1_0010,28,104,否,否,是,
2026-05-25 16:29:19,1_1_0008,28,104,否,否,是,
2026-05-25 16:29:26,1_1_0005,28,104,否,否,是,
2026-05-25 16:29:30,1_1_0009,28,104,否,否,是,
2026-05-25 16:29:35,1_1_0007,28,104,否,否,是,
2026-05-25 16:29:45,1_1_0003,28,104,否,否,是,
2026-05-25 16:29:54,1_1_0006,28,104,否,否,是,
2026-05-25 16:30:09,1_1_0004,28,104,否,否,是,
2026-05-25 16:30:20,1_1_0002,28,104,否,否,是,
2026-05-25 16:30:34,1_1_0001,28,104,否,否,是,
2026-05-25 16:31:07,1_1_0010,28,104,否,否,是,
2026-05-25 16:31:13,1_1_0008,28,104,否,否,是,
2026-05-25 16:31:18,1_1_0005,28,104,否,否,是,
2026-05-25 16:31:21,1_1_0009,28,104,否,否,是,
2026-05-25 16:31:26,1_1_0007,28,104,否,否,是,
2026-05-25 16:31:36,1_1_0003,28,104,否,否,是,
2026-05-25 16:31:46,1_1_0006,28,104,否,否,是,
2026-05-25 16:31:58,1_1_0004,28,104,否,否,是,
2026-05-25 16:32:12,1_1_0002,28,104,否,否,是,
2026-05-25 16:32:23,1_1_0001,28,104,否,否,是,
2026-05-25 16:32:56,1_1_0010,28,104,否,否,是,
2026-05-25 16:32:57,1_1_0008,28,104,否,否,是,
2026-05-25 16:33:04,1_1_0005,28,104,否,否,是,
2026-05-25 16:33:07,1_1_0009,28,104,否,否,是,
2026-05-25 16:33:14,1_1_0007,28,104,否,否,是,
2026-05-25 16:33:21,1_1_0003,28,104,否,否,是,
2026-05-25 16:33:29,1_1_0006,28,104,否,否,是,
2026-05-25 16:33:40,1_1_0004,28,104,否,否,是,
2026-05-25 16:33:55,1_1_0002,28,104,否,否,是,
2026-05-25 16:34:05,1_1_0001,28,104,否,否,是,
2026-05-25 16:34:36,1_1_0010,28,104,否,否,是,
2026-05-25 16:34:37,1_1_0008,28,104,否,否,是,
2026-05-25 16:34:45,1_1_0005,28,104,否,否,是,
2026-05-25 16:34:50,1_1_0009,28,104,否,否,是,
2026-05-25 16:35:00,1_1_0007,28,104,否,否,是,
2026-05-25 16:35:09,1_1_0003,28,104,否,否,是,
2026-05-25 16:35:20,1_1_0006,28,104,否,否,是,
2026-05-25 16:35:34,1_1_0004,28,104,否,否,是,
2026-05-25 16:35:46,1_1_0002,28,104,否,否,是,
2026-05-25 16:36:00,1_1_0001,28,104,否,否,是,
2026-05-25 16:36:32,1_1_0010,28,104,否,否,是,
2026-05-25 16:36:33,1_1_0008,28,104,否,否,是,
2026-05-25 16:36:38,1_1_0005,28,104,否,否,是,
2026-05-25 16:36:42,1_1_0009,28,104,否,否,是,
2026-05-25 16:36:47,1_1_0007,28,104,否,否,是,
2026-05-25 16:36:56,1_1_0003,28,104,否,否,是,
2026-05-25 16:37:05,1_1_0006,28,104,否,否,是,
2026-05-25 16:37:18,1_1_0004,28,104,否,否,是,
2026-05-25 16:37:30,1_1_0002,28,104,否,否,是,
2026-05-25 16:37:45,1_1_0001,28,104,否,否,是,
2026-05-25 16:38:17,1_1_0010,28,104,否,否,是,
2026-05-25 16:38:18,1_1_0008,28,104,否,否,是,
2026-05-25 16:38:23,1_1_0005,28,104,否,否,是,
2026-05-25 16:38:27,1_1_0009,28,104,否,否,是,
2026-05-25 16:38:34,1_1_0007,28,104,否,否,是,
2026-05-25 16:38:45,1_1_0003,28,104,否,否,是,
2026-05-25 16:38:55,1_1_0006,28,104,否,否,是,
2026-05-25 16:39:04,1_1_0004,28,104,否,否,是,
2026-05-25 16:39:17,1_1_0002,28,104,否,否,是,
2026-05-25 16:39:27,1_1_0001,28,104,否,否,是,
2026-05-25 16:39:58,1_1_0010,28,104,否,否,是,
2026-05-25 16:39:59,1_1_0008,28,104,否,否,是,
2026-05-25 16:40:07,1_1_0005,28,104,否,否,是,
2026-05-25 16:40:16,1_1_0009,28,104,否,否,是,
2026-05-25 16:40:21,1_1_0007,28,104,否,否,是,
2026-05-25 16:40:30,1_1_0003,28,104,否,否,是,
2026-05-25 16:40:39,1_1_0006,28,104,否,否,是,
2026-05-25 16:40:50,1_1_0004,28,104,否,否,是,
2026-05-25 16:41:04,1_1_0002,28,104,否,否,是,
2026-05-25 16:41:18,1_1_0001,28,104,否,否,是,
2026-05-25 16:41:50,1_1_0010,28,104,否,否,是,
2026-05-25 16:41:51,1_1_0008,28,104,否,否,是,
2026-05-25 16:42:00,1_1_0005,28,104,否,否,是,
2026-05-25 16:42:04,1_1_0009,28,104,否,否,是,
2026-05-25 16:42:13,1_1_0007,28,104,否,否,是,
2026-05-25 16:42:22,1_1_0003,28,104,否,否,是,
2026-05-25 16:42:30,1_1_0006,28,104,否,否,是,
2026-05-25 16:42:39,1_1_0004,28,104,否,否,是,
2026-05-25 16:42:52,1_1_0002,28,104,否,否,是,
2026-05-25 16:43:02,1_1_0001,28,104,否,否,是,
2026-05-25 16:43:35,1_1_0010,28,104,否,否,是,
2026-05-25 16:43:36,1_1_0008,28,104,否,否,是,
2026-05-25 16:43:44,1_1_0005,28,104,否,否,是,
2026-05-25 16:43:46,1_1_0009,28,104,否,否,是,
2026-05-25 16:43:52,1_1_0007,28,104,否,否,是,
2026-05-25 16:44:04,1_1_0003,28,104,否,否,是,
2026-05-25 16:44:11,1_1_0006,28,104,否,否,是,
2026-05-25 16:44:19,1_1_0004,28,104,否,否,是,
2026-05-25 16:44:31,1_1_0002,28,104,否,否,是,
2026-05-25 16:44:43,1_1_0001,28,104,否,否,是,
2026-05-25 16:45:15,1_1_0010,28,104,否,否,是,
2026-05-25 16:45:16,1_1_0008,28,104,否,否,是,
2026-05-25 16:45:23,1_1_0005,28,104,否,否,是,
2026-05-25 16:45:26,1_1_0009,28,104,否,否,是,
2026-05-25 16:45:31,1_1_0007,28,104,否,否,是,
2026-05-25 16:45:45,1_1_0003,28,104,否,否,是,
2026-05-25 16:45:56,1_1_0006,28,104,否,否,是,
2026-05-25 16:46:13,1_1_0004,28,104,否,否,是,
2026-05-25 16:46:25,1_1_0002,28,104,否,否,是,
2026-05-25 16:46:35,1_1_0001,28,104,否,否,是,
2026-05-25 16:47:06,1_1_0010,28,104,否,否,是,
2026-05-25 16:47:08,1_1_0008,28,104,否,否,是,
2026-05-25 16:47:11,1_1_0005,28,104,否,否,是,
2026-05-25 16:47:17,1_1_0009,28,104,否,否,是,
2026-05-25 16:47:23,1_1_0007,28,104,否,否,是,
2026-05-25 16:47:31,1_1_0003,28,104,否,否,是,
2026-05-25 16:47:44,1_1_0006,28,104,否,否,是,
2026-05-25 16:47:57,1_1_0004,28,104,否,否,是,
2026-05-25 16:48:08,1_1_0002,28,104,否,否,是,
2026-05-25 16:48:18,1_1_0001,28,104,否,否,是,
2026-05-25 16:48:51,1_1_0010,28,104,否,否,是,
2026-05-25 16:48:52,1_1_0008,28,104,否,否,是,
2026-05-25 16:48:57,1_1_0005,28,104,否,否,是,
2026-05-25 16:49:01,1_1_0009,28,104,否,否,是,
2026-05-25 16:49:08,1_1_0007,28,104,否,否,是,
2026-05-25 16:49:15,1_1_0003,28,104,否,否,是,
2026-05-25 16:49:25,1_1_0006,28,104,否,否,是,
2026-05-25 16:49:39,1_1_0004,28,104,否,否,是,
2026-05-25 16:49:57,1_1_0002,28,104,否,否,是,
2026-05-25 16:50:08,1_1_0001,28,104,否,否,是,
2026-05-25 16:50:41,1_1_0010,28,104,否,否,是,
2026-05-25 16:50:42,1_1_0008,28,104,否,否,是,
2026-05-25 16:50:48,1_1_0005,28,104,否,否,是,
2026-05-25 16:50:54,1_1_0009,28,104,否,否,是,
2026-05-25 16:51:02,1_1_0007,28,104,否,否,是,
2026-05-25 16:51:09,1_1_0003,28,104,否,否,是,
2026-05-25 16:51:21,1_1_0006,28,104,否,否,是,
2026-05-25 16:51:31,1_1_0004,28,104,否,否,是,
2026-05-25 16:51:44,1_1_0002,28,104,否,否,是,
2026-05-25 16:51:55,1_1_0001,28,104,否,否,是,
2026-05-25 16:52:27,1_1_0010,28,104,否,否,是,
2026-05-25 16:52:28,1_1_0008,28,104,否,否,是,
2026-05-25 16:52:33,1_1_0005,28,104,否,否,是,
2026-05-25 16:52:36,1_1_0009,28,104,否,否,是,
2026-05-25 16:52:44,1_1_0007,28,104,否,否,是,
2026-05-25 16:52:51,1_1_0003,28,104,否,否,是,
2026-05-25 16:53:00,1_1_0006,28,104,否,否,是,
2026-05-25 16:53:10,1_1_0004,28,104,否,否,是,
2026-05-25 16:53:24,1_1_0002,28,104,否,否,是,
2026-05-25 16:53:37,1_1_0001,28,104,否,否,是,
2026-05-25 16:54:08,1_1_0010,28,104,否,否,是,
2026-05-25 16:54:09,1_1_0008,28,104,否,否,是,
2026-05-25 16:54:18,1_1_0005,28,104,否,否,是,
2026-05-25 16:54:23,1_1_0009,28,104,否,否,是,
2026-05-25 16:54:28,1_1_0007,28,104,否,否,是,
2026-05-25 16:54:35,1_1_0003,28,104,否,否,是,
2026-05-25 16:54:47,1_1_0006,28,104,否,否,是,
2026-05-25 16:54:58,1_1_0004,28,104,否,否,是,
2026-05-25 16:55:10,1_1_0002,28,104,否,否,是,
2026-05-25 16:55:23,1_1_0001,28,104,否,否,是,
2026-05-25 16:55:55,1_1_0010,28,104,否,否,是,
2026-05-25 16:55:56,1_1_0008,28,104,否,否,是,
2026-05-25 16:56:02,1_1_0005,28,104,否,否,是,
2026-05-25 16:56:06,1_1_0009,28,104,否,否,是,
2026-05-25 16:56:11,1_1_0007,28,104,否,否,是,
2026-05-25 16:56:19,1_1_0003,28,104,否,否,是,
2026-05-25 16:56:27,1_1_0006,28,104,否,否,是,
2026-05-25 16:56:37,1_1_0004,28,104,否,否,是,
2026-05-25 16:56:50,1_1_0002,28,104,否,否,是,
2026-05-25 16:57:00,1_1_0001,28,104,否,否,是,
2026-05-25 16:57:33,1_1_0010,28,104,否,否,是,
2026-05-25 16:57:34,1_1_0008,28,104,否,否,是,
2026-05-25 16:57:38,1_1_0005,28,104,否,否,是,
2026-05-25 16:57:42,1_1_0009,28,104,否,否,是,
2026-05-25 16:57:48,1_1_0007,28,104,否,否,是,
2026-05-25 16:57:55,1_1_0003,28,104,否,否,是,
2026-05-25 16:58:03,1_1_0006,28,104,否,否,是,
2026-05-25 16:58:13,1_1_0004,28,104,否,否,是,
2026-05-25 16:58:30,1_1_0002,28,104,否,否,是,
2026-05-25 16:58:41,1_1_0001,28,104,否,否,是,
2026-05-25 16:59:13,1_1_0010,28,104,否,否,是,
2026-05-25 16:59:15,1_1_0008,28,104,否,否,是,
2026-05-25 16:59:21,1_1_0005,28,104,否,否,是,
2026-05-25 16:59:28,1_1_0009,28,104,否,否,是,
2026-05-25 16:59:38,1_1_0007,28,104,否,否,是,
2026-05-25 16:59:46,1_1_0003,28,104,否,否,是,
2026-05-25 16:59:54,1_1_0006,28,104,否,否,是,
2026-05-25 17:00:06,1_1_0004,28,104,否,否,是,
2026-05-25 17:00:19,1_1_0002,28,104,否,否,是,
2026-05-25 17:00:28,1_1_0001,28,104,否,否,是,
2026-05-25 17:01:00,1_1_0010,28,104,否,否,是,
2026-05-25 17:01:01,1_1_0008,28,104,否,否,是,
2026-05-25 17:01:07,1_1_0005,28,104,否,否,是,
2026-05-25 17:01:12,1_1_0009,28,104,否,否,是,
2026-05-25 17:01:19,1_1_0007,28,104,否,否,是,
2026-05-25 17:01:29,1_1_0003,28,104,否,否,是,
2026-05-25 17:01:39,1_1_0006,28,104,否,否,是,
2026-05-25 17:01:46,1_1_0004,28,104,否,否,是,
2026-05-25 17:01:58,1_1_0002,28,104,否,否,是,
2026-05-25 17:02:08,1_1_0001,28,104,否,否,是,
2026-05-25 17:02:40,1_1_0010,28,104,否,否,是,
2026-05-25 17:02:41,1_1_0008,28,104,否,否,是,
2026-05-25 17:02:47,1_1_0005,28,104,否,否,是,
2026-05-25 17:02:50,1_1_0009,28,104,否,否,是,
2026-05-25 17:02:55,1_1_0007,28,104,否,否,是,
2026-05-25 17:03:05,1_1_0003,28,104,否,否,是,
2026-05-25 17:03:13,1_1_0006,28,104,否,否,是,
2026-05-25 17:03:28,1_1_0004,28,104,否,否,是,
2026-05-25 17:03:44,1_1_0002,28,104,否,否,是,
2026-05-25 17:03:53,1_1_0001,28,104,否,否,是,
2026-05-25 17:04:25,1_1_0010,28,104,否,否,是,
2026-05-25 17:04:26,1_1_0008,28,104,否,否,是,
2026-05-25 17:04:31,1_1_0005,28,104,否,否,是,
2026-05-25 17:04:36,1_1_0009,28,104,否,否,是,
2026-05-25 17:04:41,1_1_0007,28,104,否,否,是,
2026-05-25 17:04:47,1_1_0003,28,104,否,否,是,
2026-05-25 17:04:54,1_1_0006,28,104,否,否,是,
2026-05-25 17:05:06,1_1_0004,28,104,否,否,是,
2026-05-25 17:05:20,1_1_0002,28,104,否,否,是,
2026-05-25 17:05:34,1_1_0001,28,104,否,否,是,
2026-05-25 17:06:07,1_1_0010,28,104,否,否,是,
2026-05-25 17:06:08,1_1_0008,28,104,否,否,是,
2026-05-25 17:06:14,1_1_0005,28,104,否,否,是,
2026-05-25 17:06:18,1_1_0009,28,104,否,否,是,
2026-05-25 17:06:27,1_1_0007,28,104,否,否,是,
2026-05-25 17:06:37,1_1_0003,28,104,否,否,是,
2026-05-25 17:06:48,1_1_0006,28,104,否,否,是,
2026-05-25 17:06:59,1_1_0004,28,104,否,否,是,
2026-05-25 17:07:14,1_1_0002,28,104,否,否,是,
2026-05-25 17:07:23,1_1_0001,28,104,否,否,是,
2026-05-25 17:07:55,1_1_0010,28,104,否,否,是,
2026-05-25 17:07:57,1_1_0008,28,104,否,否,是,
2026-05-25 17:08:02,1_1_0005,28,104,否,否,是,
2026-05-25 17:08:06,1_1_0009,28,104,否,否,是,
2026-05-25 17:08:12,1_1_0007,28,104,否,否,是,
2026-05-25 17:08:19,1_1_0003,28,104,否,否,是,
2026-05-25 17:08:34,1_1_0006,28,104,否,否,是,
2026-05-25 17:08:45,1_1_0004,28,104,否,否,是,
2026-05-25 17:08:55,1_1_0002,28,104,否,否,是,
2026-05-25 17:09:09,1_1_0001,28,104,否,否,是,
2026-05-25 17:09:40,1_1_0010,28,104,否,否,是,
2026-05-25 17:09:42,1_1_0008,28,104,否,否,是,
2026-05-25 17:09:48,1_1_0005,28,104,否,否,是,
2026-05-25 17:09:51,1_1_0009,28,104,否,否,是,
2026-05-25 17:09:59,1_1_0007,28,104,否,否,是,
2026-05-25 17:10:08,1_1_0003,28,104,否,否,是,
2026-05-25 17:10:22,1_1_0006,28,104,否,否,是,
2026-05-25 17:10:31,1_1_0004,28,104,否,否,是,
2026-05-25 17:10:45,1_1_0002,28,104,否,否,是,
2026-05-25 17:10:55,1_1_0001,28,104,否,否,是,
2026-05-25 17:11:29,1_1_0010,28,104,否,否,是,
2026-05-25 17:11:30,1_1_0008,28,104,否,否,是,
2026-05-25 17:11:36,1_1_0005,28,104,否,否,是,
2026-05-25 17:11:42,1_1_0009,28,104,否,否,是,
2026-05-25 17:11:47,1_1_0007,28,104,否,否,是,
2026-05-25 17:11:56,1_1_0003,28,104,否,否,是,
2026-05-25 17:12:06,1_1_0006,28,104,否,否,是,
2026-05-25 17:12:17,1_1_0004,28,104,否,否,是,
2026-05-25 17:12:27,1_1_0002,28,104,否,否,是,
2026-05-25 17:12:42,1_1_0001,28,104,否,否,是,
2026-05-25 17:13:14,1_1_0010,28,104,否,否,是,
2026-05-25 17:13:15,1_1_0008,28,104,否,否,是,
2026-05-25 17:13:20,1_1_0005,28,104,否,否,是,
2026-05-25 17:13:26,1_1_0009,28,104,否,否,是,
2026-05-25 17:13:32,1_1_0007,28,104,否,否,是,
2026-05-25 17:13:40,1_1_0003,28,104,否,否,是,
2026-05-25 17:13:49,1_1_0006,28,104,否,否,是,
2026-05-25 17:14:00,1_1_0004,28,104,否,否,是,
2026-05-25 17:14:16,1_1_0002,28,104,否,否,是,
2026-05-25 17:14:27,1_1_0001,28,104,否,否,是,
2026-05-25 17:14:59,1_1_0010,28,104,否,否,是,
2026-05-25 17:15:00,1_1_0008,28,104,否,否,是,
2026-05-25 17:15:06,1_1_0005,28,104,否,否,是,
2026-05-25 17:15:09,1_1_0009,28,104,否,否,是,
2026-05-25 17:15:19,1_1_0007,28,104,否,否,是,
2026-05-25 17:15:30,1_1_0003,28,104,否,否,是,
2026-05-25 17:15:39,1_1_0006,28,104,否,否,是,
2026-05-25 17:15:50,1_1_0004,28,104,否,否,是,
2026-05-25 17:16:01,1_1_0002,28,104,否,否,是,
2026-05-25 17:16:13,1_1_0001,28,104,否,否,是,
2026-05-25 17:16:46,1_1_0010,28,104,否,否,是,
2026-05-25 17:16:47,1_1_0008,28,104,否,否,是,
2026-05-25 17:16:51,1_1_0005,28,104,否,否,是,
2026-05-25 17:16:56,1_1_0009,28,104,否,否,是,
2026-05-25 17:17:07,1_1_0007,28,104,否,否,是,
2026-05-25 17:17:15,1_1_0003,28,104,否,否,是,
2026-05-25 17:17:24,1_1_0006,28,104,否,否,是,
2026-05-25 17:17:34,1_1_0004,28,104,否,否,是,
2026-05-25 17:17:46,1_1_0002,28,104,否,否,是,
2026-05-25 17:17:55,1_1_0001,28,104,否,否,是,
2026-05-25 17:18:28,1_1_0010,28,104,否,否,是,
2026-05-25 17:18:29,1_1_0008,28,104,否,否,是,
2026-05-25 17:18:36,1_1_0005,28,104,否,否,是,
2026-05-25 17:18:41,1_1_0009,28,104,否,否,是,
2026-05-25 17:18:48,1_1_0007,28,104,否,否,是,
2026-05-25 17:18:56,1_1_0003,28,104,否,否,是,
2026-05-25 17:19:07,1_1_0006,28,104,否,否,是,
2026-05-25 17:19:15,1_1_0004,28,104,否,否,是,
2026-05-25 17:19:28,1_1_0002,28,104,否,否,是,
2026-05-25 17:19:40,1_1_0001,28,104,否,否,是,
2026-05-25 17:20:13,1_1_0010,28,104,否,否,是,
2026-05-25 17:20:14,1_1_0008,28,104,否,否,是,
2026-05-25 17:20:20,1_1_0005,28,104,否,否,是,
2026-05-25 17:20:23,1_1_0009,28,104,否,否,是,
2026-05-25 17:20:28,1_1_0007,28,104,否,否,是,
2026-05-25 17:20:37,1_1_0003,28,104,否,否,是,
2026-05-25 17:20:48,1_1_0006,28,104,否,否,是,
2026-05-25 17:20:56,1_1_0004,28,104,否,否,是,
2026-05-25 17:21:09,1_1_0002,28,104,否,否,是,
2026-05-25 17:21:20,1_1_0001,28,104,否,否,是,
2026-05-25 17:21:53,1_1_0010,28,104,否,否,是,
2026-05-25 17:21:54,1_1_0008,28,104,否,否,是,
2026-05-25 17:22:00,1_1_0005,28,104,否,否,是,
2026-05-25 17:22:06,1_1_0009,28,104,否,否,是,
2026-05-25 17:22:13,1_1_0007,28,104,否,否,是,
2026-05-25 17:22:21,1_1_0003,28,104,否,否,是,
2026-05-25 17:22:28,1_1_0006,28,104,否,否,是,
2026-05-25 17:22:41,1_1_0004,28,104,否,否,是,
2026-05-25 17:22:53,1_1_0002,28,104,否,否,是,
2026-05-25 17:23:02,1_1_0001,28,104,否,否,是,
2026-05-25 17:23:34,1_1_0010,28,104,否,否,是,
2026-05-25 17:23:35,1_1_0008,28,104,否,否,是,
2026-05-25 17:23:40,1_1_0005,28,104,否,否,是,
2026-05-25 17:24:00,1_1_0009,0,0,否,否,否,2
2026-05-25 17:24:07,1_1_0007,28,104,否,否,是,
2026-05-25 17:24:14,1_1_0003,28,104,否,否,是,
2026-05-25 17:24:23,1_1_0006,28,104,否,否,是,
2026-05-25 17:24:35,1_1_0004,28,104,否,否,是,
2026-05-25 17:24:50,1_1_0002,28,104,否,否,是,
2026-05-25 17:25:01,1_1_0001,28,104,否,否,是,
